date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-06-24,7293907.0,956.0,83332.0,752.0,75.0,145.0,382.0,987.0,80.0,249.0,64874.0,81.0,1987.0,1643582.0,375515.0,59384.0,181.0,593.0,15778.0,2704.0,1556.0,0.0,32764.0,2130.0,208.0,677.0,25.0,4619.0,126.0,248.0,9718.0,535896.0,137.0,6621.0,2231.0,145.0,267.0,0.0,93.0,35982.0,1620.0,911.0,215.0,3.0,142629.0,896451.0,22552.0,5.0,0.0,30.0,31492.0,379.0,3712.0,286.0,361.0,5677.0,5220.0,1079.0,12502.0,4.0,486.0,10583.0,11834.0,72.0,1379.0,27.0,10.0,1662.0,318.0,9024.0,2573363.0,2297847.0,0.0,39.0,204.0,23024.0,491740.0,1925.0,152.0,65.0,4.0,1026.0,745225.0,2700.0,419.0,76923.0,0.0,249.0,4234.0,1013.0,14806.0,428.0,207.0,17.0,1237.0,263.0,5171968.0,459.0,3282.0,2947.0,119875.0,11275.0,0.0,1919.0,3290.0,14273.0,723.0,76900.0,354454.0,3090.0,203949.0,1086.0,1045.0,210.0,3665.0,117.0,130.0,4541.0,19.0,122.0,2725.0,3519.0,279.0,35.0,70.0,171.0,2405.0,17677.0,203265.0,8951.0,531.0,188.0,25623.0,688.0,28.0,2654.0,0.0,16076.0,110.0,1809.0,163.0,89684.0,0.0,451.0,352.0,1314.0,978.0,12.0,14812.0,1150.0,108.0,1138.0,347.0,163.0,38868.0,673.0,75937.0,81.0,22.0,425.0,1.0,1718027.0,0.0,666.0,116.0,5083.0,456680.0,521.0,1180.0,98.0,624.0,31537.0,53.0,2160.0,12974.0,4719.0,0.0,2632.0,218841.0,50271.0,5287.0,3307.0,2486.0,46409.0,390.0,57.0,0.0,112.0,630.0,149.0,3.0,178.0,848.0,300.0,19.0,13257.0,68.0,3815.0,293.0,6.0,48777.0,155.0,2089.0,4859.0,307.0,110.0,18528.0,818866.0,111355.0,54.0,175296.0,128.0,106.0,219.0,3968.0,37551.0,17.0,0.0,378.0,32251.0,19.0,121.0,0.0,310.0,3159.0,3831.0,18511.0,0.0,41.0,0.0,1255.0,2109.0,15560.0,170516.0,1413300.0,523.0,1873430.0,16987.0,591.0,814.0,0.0,921.0,12401.0,0.0,1.0,1736.0,1463.0
2022-06-25,7293907.0,956.0,83332.0,752.0,75.0,145.0,382.0,987.0,80.0,249.0,64874.0,81.0,1987.0,1643582.0,375515.0,59384.0,181.0,593.0,15778.0,2704.0,1556.0,0.0,32764.0,2130.0,208.0,677.0,25.0,4619.0,126.0,248.0,9718.0,535896.0,137.0,6621.0,2231.0,145.0,267.0,0.0,93.0,35982.0,1620.0,911.0,215.0,3.0,142629.0,896451.0,22552.0,5.0,0.0,30.0,31492.0,379.0,3712.0,286.0,361.0,5677.0,5220.0,1079.0,12502.0,4.0,486.0,10583.0,11834.0,72.0,1379.0,27.0,10.0,1662.0,318.0,9024.0,2573363.0,2297847.0,0.0,39.0,204.0,23024.0,491740.0,1925.0,152.0,65.0,4.0,1026.0,745225.0,2700.0,419.0,76923.0,0.0,249.0,4234.0,1013.0,14806.0,428.0,207.0,17.0,1237.0,263.0,5171968.0,459.0,3282.0,2947.0,119875.0,11275.0,0.0,1919.0,3290.0,14273.0,723.0,76900.0,354454.0,3090.0,203949.0,1086.0,1045.0,210.0,3665.0,117.0,130.0,4541.0,19.0,122.0,2725.0,3519.0,279.0,35.0,70.0,171.0,2405.0,17677.0,203265.0,8951.0,531.0,188.0,25623.0,688.0,28.0,2654.0,0.0,16076.0,110.0,1809.0,163.0,89684.0,0.0,451.0,352.0,1314.0,978.0,12.0,14812.0,1150.0,108.0,1138.0,347.0,163.0,38868.0,673.0,75937.0,81.0,22.0,425.0,1.0,1718027.0,0.0,666.0,116.0,5083.0,456680.0,521.0,1180.0,98.0,624.0,31537.0,53.0,2160.0,12974.0,4719.0,0.0,2632.0,218841.0,50271.0,5287.0,3307.0,2486.0,46409.0,390.0,57.0,0.0,112.0,630.0,149.0,3.0,178.0,848.0,300.0,19.0,13257.0,68.0,3815.0,293.0,6.0,48777.0,155.0,2089.0,4859.0,307.0,110.0,18528.0,818866.0,111355.0,54.0,175296.0,128.0,106.0,219.0,3968.0,37551.0,17.0,0.0,378.0,32251.0,19.0,121.0,0.0,310.0,3159.0,3831.0,18511.0,0.0,41.0,0.0,1255.0,2109.0,15560.0,170516.0,1413300.0,523.0,1873430.0,16987.0,591.0,814.0,0.0,921.0,12401.0,0.0,1.0,1736.0,1463.0
2022-06-26,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-06-27,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-06-28,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-06-29,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-06-30,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-07-01,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-07-02,8362875.0,1039.0,94634.0,1628.0,105.0,163.0,550.0,1418.0,69.0,133.0,53719.0,98.0,1878.0,1635406.0,395351.0,93453.0,270.0,528.0,21967.0,11058.0,1453.0,0.0,46592.0,2174.0,118.0,529.0,66.0,8102.0,126.0,368.0,9276.0,605825.0,39.0,3930.0,3112.0,145.0,263.0,0.0,86.0,38775.0,2437.0,846.0,291.0,6.0,139042.0,729652.0,33507.0,9.0,0.0,51.0,33878.0,532.0,5390.0,304.0,313.0,10733.0,7590.0,969.0,17916.0,0.0,214.0,11590.0,14614.0,80.0,5512.0,50.0,19.0,1620.0,192.0,8673.0,3501639.0,3149635.0,0.0,74.0,306.0,23053.0,754632.0,2404.0,162.0,113.0,2.0,1674.0,988016.0,3103.0,500.0,120542.0,0.0,235.0,4389.0,1044.0,23426.0,622.0,250.0,41.0,1148.0,395.0,6129150.0,1224.0,3597.0,3944.0,167956.0,19963.0,0.0,2536.0,8447.0,19828.0,570.0,115269.0,550852.0,2073.0,201654.0,1755.0,1524.0,411.0,5229.0,27.0,292.0,6117.0,36.0,100.0,3021.0,6731.0,67.0,11.0,62.0,219.0,2863.0,18541.0,299156.0,11264.0,696.0,258.0,30366.0,1571.0,31.0,4880.0,0.0,15029.0,135.0,2482.0,126.0,152579.0,0.0,475.0,368.0,573.0,1593.0,6.0,27357.0,1202.0,113.0,616.0,2402.0,271.0,58211.0,892.0,71717.0,42.0,18.0,606.0,1.0,1757776.0,0.0,932.0,164.0,7577.0,473737.0,811.0,2370.0,54.0,1753.0,24711.0,47.0,3488.0,22426.0,7654.0,0.0,3036.0,175897.0,49806.0,7431.0,2684.0,2950.0,42294.0,468.0,51.0,0.0,110.0,458.0,152.0,2.0,121.0,421.0,479.0,20.0,14067.0,125.0,5404.0,272.0,11.0,67102.0,74.0,3119.0,7058.0,0.0,238.0,14821.0,899632.0,100145.0,61.0,225216.0,130.0,148.0,144.0,5194.0,53974.0,16.0,0.0,609.0,29292.0,18.0,139.0,0.0,392.0,2261.0,3163.0,37591.0,0.0,51.0,0.0,1215.0,2025.0,20790.0,226435.0,1381893.0,378.0,1888639.0,13752.0,1206.0,543.0,0.0,1387.0,11636.0,0.0,2.0,2329.0,1257.0
2022-07-03,9874331.0,1069.0,94577.0,3825.0,144.0,91.0,728.0,774.0,82.0,75.0,52834.0,199.0,1379.0,1688187.0,204308.0,126599.0,350.0,426.0,24895.0,22362.0,1832.0,11170.0,66234.0,2220.0,94.0,400.0,151.0,14198.0,156.0,618.0,3200.0,760688.0,39.0,6504.0,5056.0,84.0,322.0,28.0,76.0,33215.0,2826.0,797.0,114.0,5.0,131478.0,553204.0,43524.0,48.0,293.0,47.0,35334.0,978.0,9077.0,358.0,231.0,18142.0,12888.0,709.0,23191.0,0.0,71.0,12708.0,16124.0,86.0,5512.0,163.0,24.0,2143.0,130.0,5516.0,4763643.0,4301457.0,0.0,59.0,447.0,26139.0,1188291.0,2766.0,220.0,197.0,0.0,1674.0,1197001.0,2275.0,623.0,179111.0,0.0,261.0,5007.0,1166.0,36920.0,925.0,249.0,84.0,1087.0,569.0,7364000.0,1788.0,5003.0,5605.0,205737.0,25842.0,0.0,4243.0,22028.0,24460.0,2642.0,142090.0,851049.0,1633.0,226239.0,2534.0,2210.0,1258.0,5142.0,21.0,1048.0,6407.0,77.0,103.0,4932.0,11550.0,156.0,8.0,79.0,282.0,4187.0,13900.0,389255.0,13821.0,778.0,345.0,30743.0,2177.0,34.0,7020.0,8.0,12252.0,834.0,3496.0,138.0,249731.0,0.0,716.0,541.0,395.0,2628.0,5.0,38853.0,939.0,158.0,424.0,3620.0,439.0,71894.0,1335.0,79722.0,71.0,12.0,1064.0,10.0,1960045.0,0.0,1541.0,277.0,8461.0,292083.0,1397.0,5467.0,18.0,3987.0,22657.0,37.0,7413.0,33419.0,10684.0,0.0,5175.0,141818.0,47872.0,8884.0,2801.0,6583.0,41499.0,623.0,69.0,0.0,230.0,372.0,186.0,14.0,77.0,192.0,730.0,33.0,12361.0,147.0,8919.0,433.0,14.0,93346.0,72.0,5088.0,10267.0,0.0,128.0,9685.0,1075727.0,109548.0,52.0,289123.0,170.0,171.0,98.0,7165.0,74579.0,16.0,0.0,808.0,31061.0,15.0,221.0,0.0,222.0,1700.0,5477.0,83749.0,0.0,30.0,0.0,1059.0,2087.0,23486.0,290485.0,1483409.0,354.0,2080311.0,10303.0,1396.0,342.0,0.0,1736.0,10487.0,0.0,1.0,1323.0,909.0
2022-07-04,9874331.0,1069.0,94577.0,3825.0,144.0,91.0,728.0,774.0,82.0,75.0,52834.0,199.0,1379.0,1688187.0,204308.0,126599.0,350.0,426.0,24895.0,22362.0,1832.0,11170.0,66234.0,2220.0,94.0,400.0,151.0,14198.0,156.0,618.0,3200.0,760688.0,39.0,6504.0,5056.0,84.0,322.0,28.0,76.0,33215.0,2826.0,797.0,114.0,5.0,131478.0,553204.0,43524.0,48.0,293.0,47.0,35334.0,978.0,9077.0,358.0,231.0,18142.0,12888.0,709.0,23191.0,0.0,71.0,12708.0,16124.0,86.0,5512.0,163.0,24.0,2143.0,130.0,5516.0,4763643.0,4301457.0,0.0,59.0,447.0,26139.0,1188291.0,2766.0,220.0,197.0,0.0,1674.0,1197001.0,2275.0,623.0,179111.0,0.0,261.0,5007.0,1166.0,36920.0,925.0,249.0,84.0,1087.0,569.0,7364000.0,1788.0,5003.0,5605.0,205737.0,25842.0,0.0,4243.0,22028.0,24460.0,2642.0,142090.0,851049.0,1633.0,226239.0,2534.0,2210.0,1258.0,5142.0,21.0,1048.0,6407.0,77.0,103.0,4932.0,11550.0,156.0,8.0,79.0,282.0,4187.0,13900.0,389255.0,13821.0,778.0,345.0,30743.0,2177.0,34.0,7020.0,8.0,12252.0,834.0,3496.0,138.0,249731.0,0.0,716.0,541.0,395.0,2628.0,5.0,38853.0,939.0,158.0,424.0,3620.0,439.0,71894.0,1335.0,79722.0,71.0,12.0,1064.0,10.0,1960045.0,0.0,1541.0,277.0,8461.0,292083.0,1397.0,5467.0,18.0,3987.0,22657.0,37.0,7413.0,33419.0,10684.0,0.0,5175.0,141818.0,47872.0,8884.0,2801.0,6583.0,41499.0,623.0,69.0,0.0,230.0,372.0,186.0,14.0,77.0,192.0,730.0,33.0,12361.0,147.0,8919.0,433.0,14.0,93346.0,72.0,5088.0,10267.0,0.0,128.0,9685.0,1075727.0,109548.0,52.0,289123.0,170.0,171.0,98.0,7165.0,74579.0,16.0,0.0,808.0,31061.0,15.0,221.0,0.0,222.0,1700.0,5477.0,83749.0,0.0,30.0,0.0,1059.0,2087.0,23486.0,290485.0,1483409.0,354.0,2080311.0,10303.0,1396.0,342.0,0.0,1736.0,10487.0,0.0,1.0,1323.0,909.0
